,hemi-L_div-Vis_lab-1,hemi-L_div-Vis_lab-2,hemi-L_div-Vis_lab-3,hemi-L_div-Vis_lab-4,hemi-L_div-Vis_lab-5,hemi-L_div-Vis_lab-6,hemi-L_div-Vis_lab-7,hemi-L_div-Vis_lab-8,hemi-L_div-Vis_lab-9,hemi-L_div-SomMot_lab-1,hemi-L_div-SomMot_lab-2,hemi-L_div-SomMot_lab-3,hemi-L_div-SomMot_lab-4,hemi-L_div-SomMot_lab-5,hemi-L_div-SomMot_lab-6,hemi-L_div-DorsAttn_lab-Post+1,hemi-L_div-DorsAttn_lab-Post+2,hemi-L_div-DorsAttn_lab-Post+3,hemi-L_div-DorsAttn_lab-Post+4,hemi-L_div-DorsAttn_lab-Post+5,hemi-L_div-DorsAttn_lab-Post+6,hemi-L_div-DorsAttn_lab-FEF+1,hemi-L_div-DorsAttn_lab-FEF+2,hemi-L_div-SalVentAttn_lab-ParOper+1,hemi-L_div-SalVentAttn_lab-FrOper+1,hemi-L_div-SalVentAttn_lab-FrOper+2,hemi-L_div-SalVentAttn_lab-PFCl+1,hemi-L_div-SalVentAttn_lab-Med+1,hemi-L_div-SalVentAttn_lab-Med+2,hemi-L_div-SalVentAttn_lab-Med+3,hemi-L_div-Limbic_lab-OFC+1,hemi-L_div-Limbic_lab-TempPole+1,hemi-L_div-Limbic_lab-TempPole+2,hemi-L_div-Cont_lab-Par+1,hemi-L_div-Cont_lab-PFCl+1,hemi-L_div-Cont_lab-pCun+1,hemi-L_div-Cont_lab-Cing+1,hemi-L_div-Default_lab-Temp+1,hemi-L_div-Default_lab-Temp+2,hemi-L_div-Default_lab-Temp+3,hemi-L_div-Default_lab-Temp+4,hemi-L_div-Default_lab-PFC+1,hemi-L_div-Default_lab-PFC+2,hemi-L_div-Default_lab-PFC+3,hemi-L_div-Default_lab-PFC+4,hemi-L_div-Default_lab-PFC+5,hemi-L_div-Default_lab-PFC+6,hemi-L_div-Default_lab-PFC+7,hemi-L_div-Default_lab-PCC+1,hemi-L_div-Default_lab-PCC+2,hemi-R_div-Vis_lab-1,hemi-R_div-Vis_lab-2,hemi-R_div-Vis_lab-3,hemi-R_div-Vis_lab-4,hemi-R_div-Vis_lab-5,hemi-R_div-Vis_lab-6,hemi-R_div-Vis_lab-7,hemi-R_div-Vis_lab-8,hemi-R_div-SomMot_lab-1,hemi-R_div-SomMot_lab-2,hemi-R_div-SomMot_lab-3,hemi-R_div-SomMot_lab-4,hemi-R_div-SomMot_lab-5,hemi-R_div-SomMot_lab-6,hemi-R_div-SomMot_lab-7,hemi-R_div-SomMot_lab-8,hemi-R_div-DorsAttn_lab-Post+1,hemi-R_div-DorsAttn_lab-Post+2,hemi-R_div-DorsAttn_lab-Post+3,hemi-R_div-DorsAttn_lab-Post+4,hemi-R_div-DorsAttn_lab-Post+5,hemi-R_div-DorsAttn_lab-FEF+1,hemi-R_div-DorsAttn_lab-FEF+2,hemi-R_div-SalVentAttn_lab-TempOccPar+1,hemi-R_div-SalVentAttn_lab-TempOccPar+2,hemi-R_div-SalVentAttn_lab-FrOper+1,hemi-R_div-SalVentAttn_lab-Med+1,hemi-R_div-SalVentAttn_lab-Med+2,hemi-R_div-Limbic_lab-OFC+1,hemi-R_div-Limbic_lab-TempPole+1,hemi-R_div-Cont_lab-Par+1,hemi-R_div-Cont_lab-Par+2,hemi-R_div-Cont_lab-PFCl+1,hemi-R_div-Cont_lab-PFCl+2,hemi-R_div-Cont_lab-PFCl+3,hemi-R_div-Cont_lab-PFCl+4,hemi-R_div-Cont_lab-PFCmp+1,hemi-R_div-Cont_lab-PFCmp+2,hemi-R_div-Cont_lab-PFCmp+3,hemi-R_div-Default_lab-Par+1,hemi-R_div-Default_lab-Temp+1,hemi-R_div-Default_lab-Temp+2,hemi-R_div-Default_lab-Temp+3,hemi-R_div-Default_lab-PFCv+1,hemi-R_div-Default_lab-PFCv+2,hemi-R_div-Default_lab-PFCm+1,hemi-R_div-Default_lab-PFCm+2,hemi-R_div-Default_lab-PFCm+3,hemi-R_div-Default_lab-PCC+1,hemi-R_div-Default_lab-PCC+2
t1t2,-0.14251073660409208,1.0485632795323478,1.0135922054315503,1.3995320874136925,1.7946776215976543,1.7406752337648959,0.6918562003846176,0.9489636645728415,1.3146428307644664,1.3292916128058379,0.6511065119446995,-0.18816529336051319,1.4463597782587996,1.9074534964437717,1.3102305725992294,-0.32436669188708156,-0.40539787679124734,0.24083551046522972,0.1842363027402263,-0.6712279379683056,-0.2271600581365369,-0.227579413760998,-0.07763164403051036,-0.6889863215895565,-1.2666226836221508,-1.0865439468590377,-1.045086131326674,-1.2017276661514393,-0.5591601902146359,-0.53167381776565,-0.9351788612838458,-1.6844803060950717,-1.0147375240332512,0.02301264418082093,-0.4123050355070875,0.5076062022328538,1.6860910563569327,-1.096608481846152,-0.2705702660572239,-0.0651444013597911,-0.5959010512166486,-1.086684085953797,-0.612133829692699,-1.4217269350438213,-1.0414584397601139,-1.258850272162165,-0.4390206429349084,-0.727142375116656,1.0493032564190585,0.19484334588962257,-0.255836551231151,0.9939334507526078,0.2721013918334273,1.4027414850155961,2.0388062946236998,1.6816883531299767,0.8122813341529016,1.1959322775873396,1.1680690159062412,0.33844345162348843,-0.48360929324332513,1.2290412003835594,1.8855302213927247,2.011903835069536,0.6343195470484706,1.4984702883123369,0.02872755893141542,-0.15337682474682562,0.1472034852908046,0.31468881340231963,-0.5928169294721776,-0.30030204900175267,-0.07746814841996216,0.1189325462431396,-0.5244768259220164,-1.112860370198762,-0.4134303949043809,-0.7730825183616336,-0.9142439915147629,-1.6145944258633453,-0.6190038303152323,-0.1869051031675064,-1.0976520934381702,-0.6055005792075208,-1.0899635531030774,-0.4319213237936813,1.8765549493694078,-1.257828955426131,0.061295035225161755,-0.44085731440407583,-1.1129453029834635,-1.516679665020353,-0.021251138226114984,-0.6199922355971947,-0.6570866293155249,-1.4286394020587052,-1.29186683055502,-0.7991260951305047,1.1502702892122552,0.35529305444843456
saaxis,-0.24567784250093033,-1.3908731562821848,-1.4350661866862908,-1.2295031176019235,-1.8156149125926977,-1.5877306550046255,-0.8091432057796184,-1.1537508994142085,-1.5956411575195601,-0.5269214566494389,-0.7899317532089346,-0.6687802508230878,-1.1612760248075595,-1.505942032085547,-1.4437949004785957,0.0889208538244541,-0.10472265788760382,-0.661944942676215,-0.7855848188952019,-0.586016743404133,-1.028881170903366,0.5118715459088423,-0.21290500607721305,0.5468152328515813,0.3220909636450767,0.27752435536830183,1.3011809368675025,0.6257204833898236,-0.47781034977544734,0.025010559314483337,0.7890052508760901,0.5092787340956375,1.2199364446008625,0.1731299967692074,1.077537387848111,-0.48397202807517964,0.2269446645670408,1.384182899630919,0.7876927063273769,0.17111710341300088,0.9584110006300189,1.1762603708213906,1.2356383519777727,1.4333710104186277,1.3493265531340044,1.4863879287219885,1.5001884342682517,1.3088854888559227,-0.41445065843978873,0.45471933216140376,-0.08245018597979725,-1.1765122031529205,-0.2926686438478084,-1.4615628140842385,-1.7345582981737935,-1.3683061013355258,-0.923929939763198,-1.492964938587526,-0.4667633598623207,-0.6194225298953299,-0.5472202603900967,-1.3150316148547503,-1.3078934268142441,-1.658026224393886,-1.2883407386647494,-1.4918216791306824,0.03214203917318551,-0.6693378384701563,-0.15131752617326988,-0.7572397075102254,-0.6563085422345116,0.4086249324314682,-0.3343738692530887,0.258901077478375,-0.01838676355797178,0.4384661105672888,-0.5346547428969246,0.04396078691573339,0.874120091815719,0.7098122676893781,0.8761294096419513,0.6396891688641462,1.2830531299175472,1.0122353386111915,1.31932486620716,1.2830728928468589,0.024732561858988738,0.9361790053467612,-0.19117431634874812,1.412046159594644,1.7042974978361989,0.9798831632889398,0.3168670168383071,1.1100033300331784,1.2326609106537971,1.5297475355939252,1.5189456645129393,1.410298960620339,-0.052398181594770395,0.41225786591416985
gm,1.211749154913314,0.4249531572776993,0.6357372328130932,-0.7453318574329395,-0.8079936065092789,0.3637128921696091,0.13354931348319743,-0.722551883660345,-0.8868055577060358,0.013673666502463018,1.0477975231048298,0.5025051819819207,-0.9614177539276763,-2.518006287000798,-1.8167255818655315,1.2588292954565379,-0.7853189963078037,-1.6596044670394625,-0.8225581793085444,-0.718447880141088,-1.994206635599132,-0.006725460259590689,-0.48863699214536754,-0.22658780896126454,0.8787167187149414,1.4231972057951259,0.07941757730657942,0.788047853648299,0.21950824207246547,-0.12694344642227554,1.0929182709219876,1.5476349105569276,1.2761207514157022,-0.9088905016059873,0.03616010106288846,-0.590981989375661,0.25235210052222534,0.9440317812997678,1.01891459553565,0.7799855071256474,-0.8377471699029656,1.0628855864890216,0.08957018920152884,1.1275514615970608,-0.3958745344357603,-0.7683687704403667,-0.9719648322450236,-0.12822703350621933,0.9350141383989738,0.7906401671945588,1.42653852493818,1.091588102048707,0.8259624725944221,-0.7974117766982988,0.38046606967421653,0.3503254337929465,-0.3281117097303141,-1.323149748111808,-0.40554432238726845,1.339972554300572,0.1034656109000056,-0.7905986354627004,-1.180149569996084,-2.4838721869257605,-2.2661666490097225,-1.797280272694657,0.3557865940475599,-0.006904393482122024,-1.031735183111824,-1.778765859917034,-1.7008929384418274,0.08226719978441316,-0.5748987023653239,0.8350104306279591,-0.010911906152038697,1.5522598167839257,0.6670749467409675,0.2082206611833607,0.989396528965832,1.4438174112081583,-1.1107892856737827,-1.544154459742452,0.019914147486613704,0.008160748704142223,0.0689470262145702,-0.7869375286388819,0.4113838081045792,0.6576299344078466,-0.04739653810487418,0.1338857375172956,1.0731313619626444,0.42510177536748767,1.131320150172442,1.2368818787441511,0.3461086727677556,0.9152664172941519,-0.7312563934217091,0.04965477149437355,1.3709294805854562,1.151202440890903
csf,-0.5281003367205335,-1.3848488610386733,-0.8554069443565174,-1.0096628310234308,-0.27096111047926774,-0.6516806924256262,-1.2078480582994644,-0.48654601453478513,0.0206320426659815,0.05739541484249805,-0.8055272606495584,0.18445488390387443,0.15019319281815993,1.8318123492424931,1.3453488690732596,-1.308347599000048,0.4982681810966204,1.3501586877099407,0.5755432436787528,1.4343493824793125,2.202823368502956,-0.30683186580477584,0.38439358580602107,-0.10893153612141421,1.009166346994359,-0.8198033389047937,0.6387139138336267,-0.34913887808945954,-1.1239232056772224,1.0641319664802737,-0.7759094937334484,-0.27870528091142643,-1.3794942808411836,0.5880884522971946,-0.05667328444730656,0.5547597307706968,-1.4180853878360007,-0.8282942212568936,-1.2858921575637172,-0.902237943594742,-0.16814539905478254,-0.0066065958286991005,0.24378550814571429,-0.11161517803533937,1.1316203764134036,2.323473108774442,1.6348246259461505,0.8425526302568394,-0.8812192267069003,-1.024970145155092,-0.9811521481297305,-1.504115867190707,-1.356896857653751,-0.7049912904207316,-0.4431750732073022,-0.48052150465380566,-1.113678101426636,0.2307121647767899,0.491962323166747,-0.6195001549021198,0.4130167331920415,0.1580216182105118,1.2203541135818587,1.924539883614979,2.263817234231721,1.4473209099872488,-1.2182113249942248,0.007389628922389701,0.6650870241008641,1.1660158292541043,2.4318660875639346,-0.3761178394340986,0.3196510282119697,-1.1792562963531616,0.2048647606248189,-0.17188045319923906,-0.981080596799899,0.25139741136763494,-0.6256419865458529,-0.686094640257587,0.4579995410307217,0.6311847710271515,0.5463951374498413,0.033906028667383487,0.7095400158262214,1.585790854566811,-1.5073652877009653,-0.35373292182808413,0.27884360476425646,-0.9084145234038756,-1.037211027099133,0.14916625375788473,-1.23284104990056,-0.24145244532979396,0.34092643316035603,-0.2835760022466068,2.117688121452568,0.47933454095095296,-0.9872511984300393,-1.2637161959953456
veins,1.2656219990515967,0.6663229118565311,1.6263121755033245,-1.963966120984583,0.27646480944166113,1.966622933391305,-0.6038176299384783,-0.8912008717235026,0.9859649075130263,0.5093830903807522,1.207335801441173,0.21938533430992474,-0.6111539018529807,-1.1061085821243826,-0.13033890103943715,-0.6352065137580021,-0.9665666214497312,-0.31187814491096166,1.2732031709560587,0.25381447219754777,-1.3344382832140456,0.5175340608851321,0.06123020812802451,-1.1322180167861313,0.9848740451046823,1.0588286314344466,-0.2744357256700301,0.9967904678952396,0.5738619781002461,-0.8002528620603852,-1.2856691628104446,-1.243520617855066,-2.174772292942852,-0.034580552900188875,0.0887626067489578,1.0278915405876397,0.9497377929782144,-1.1711592607465917,0.2625729418009273,-0.6387567973421127,-1.245795827649148,0.8901458707655021,-0.7622590347068897,1.794199854102237,-0.7981679938104398,0.01390658003061823,-1.4344914231672066,0.500761016891931,0.44116633610611533,0.8897857237214442,0.8802910216075718,1.697124440560164,-0.3036762940582291,-1.1505899604008916,1.7044030889476163,2.0374459262324347,-0.1776560924662682,-0.1577591176874972,0.8746908116994937,1.6358681792417176,-0.012032282860902284,-0.7834657186935438,-0.11535065384415252,-1.4530871177114668,-0.26539496208573327,-0.5172137598970131,-0.038562399920923335,1.0548219572557809,0.7871229736124417,-0.16183230412876848,-0.8715008284135034,0.3237948742096415,-0.6180561582658761,0.6008938489569687,-0.31643408164533204,0.8233641875208928,0.5916388361949718,-0.26184467850162263,-1.7194009911487633,-1.1841184241702454,-1.6726943639021565,-1.3748055562149166,-0.770428702206749,-0.2869492262834179,-0.9306311493935762,-1.435108424018007,0.7037867866660461,0.854674298752907,1.1529701492269637,0.5211306271957552,-1.3316188682482821,0.2921926607367867,1.276045114268833,0.10395161676454795,-1.0475632318962984,1.5758710532909241,-0.9825422845619807,-0.8015953676373861,0.6027690656510536,0.8953353597892934
arteries,1.3545120264814086,-0.8163655201258506,-0.3735891241563221,-0.8471420549566596,-0.8306917881959708,0.629913944292431,-0.8188606632980027,-0.7160592024476118,-0.39489768986133506,1.3220654371570528,2.681105462784475,0.7217258936586942,0.006932620369687052,-0.5827358170394765,-0.42283889699856614,-0.8058365045633115,0.01526114815343444,-0.6253069945308941,-0.5894175351749184,-0.5852311056354272,-0.6180093071313041,-0.15316323942015417,-0.7837870122864635,0.3419138478584319,4.716324366618068,1.1451953255302674,-0.8298189660707581,1.7454109373413926,-0.379365724603666,0.0013472445563440176,0.3738513620604176,0.20651407091725282,-0.8277845675714351,-0.6537336569049437,-0.6815839512098556,-0.2426793297879639,0.28375400513780696,-0.6786465742829665,-0.699810052965791,-0.4640402129747638,-0.2736383714790837,1.224980145514092,-0.3569887991758821,1.7704539554370295,-0.7988155586419359,-0.1703760281859538,-0.5114958235968862,-0.7545801359548063,0.6046026116446855,-0.5974674922022066,0.552035982314465,-0.6029372943694739,-0.8481238186375932,-0.8237498724522393,-0.5947070730698352,1.168856480820802,-0.8189526974243153,-0.5036835655863164,2.699599450475025,2.344536391168564,1.1409439298246826,0.08603355052410662,-0.40105300448138054,-0.5929790404061575,-0.7551320422111693,-0.5285135914022858,-0.7719790212524316,-0.4002531123883928,-0.6335147593353312,-0.6694276089603337,-0.5552242070947616,-0.15372987174905028,-0.8101097635881026,-0.40460997861337755,0.6354543764998277,2.1937756979659078,-0.2868936736789887,0.485495687862086,0.45564223438475326,-0.12560588986556473,0.18409945776541606,-0.2752317264026111,-0.8417320411030655,-0.7042588270279925,-0.8322272300073776,-0.5771402768683983,0.16379205068299538,1.579283449694463,-0.4811612775965377,-0.2440951146062626,-0.8249580533251006,1.5744048028999258,-0.7018423581278898,0.4905521496861286,0.15515957186395402,1.8909028193665935,-0.3415676927718428,-0.8119984397928851,0.5211487034382954,-0.6654305671227362
histogradient1,-0.025644815130228846,2.0620753394984477,1.811631602973243,1.3454835931034126,0.19264603057829138,0.9814250905524887,1.2566973027781154,1.5986933241313366,1.5994055212497826,-0.006597020561821177,-0.2699650187355542,-0.6447940242392075,0.49847903935048143,-0.25287240669797006,-0.06827981771076976,0.9452741168907193,0.1548480350772683,1.3456579462236016,-0.11793841753271331,1.6097307953989288,0.8404551542450985,-0.7952633542739153,-1.2267987848359156,0.5135511854414415,0.13529387326825737,-1.4696209350272855,-0.6037208750744402,-0.8890724612430585,0.09473845043403323,-1.3199604830810616,-0.7624241394547431,-0.514276826778763,0.43134559015431384,0.7252659827122091,-0.3578097124479592,1.5596381196044442,0.00647080387885011,0.13571427180086323,0.5273626243556507,1.0695998249001877,0.7476684577745079,-1.7193127671213901,-1.0904776666410876,-1.3303549282136866,-1.226425578338794,-1.0264176268070404,-1.3085539238939905,-0.8643221857155617,0.8372883904564203,-0.0011680620002849662,0.30343814525757096,2.01347548969245,1.4621410375657673,0.9062422509704666,1.0253184621589322,1.2327323555233538,1.7873074946271654,1.7263712375279399,0.3373905112891194,-0.8235915121224316,-0.819312098743014,0.42747259590454306,-0.7176478081645316,-0.596897025548545,0.46983760558976606,-0.14943891641046533,0.6252627989804945,-0.27407311512573757,-0.16693865380815762,1.3105730505438475,0.8765098165527718,-1.155322981945592,-1.4935512439880303,0.2931263620903175,-1.0003837807166502,-0.8381230684967069,-0.30064739252598055,-1.263711589756948,-0.5088041347309166,-0.22964233513982582,-0.09518982354163255,0.5646505894580712,-1.4703848783776474,-1.2596416958145107,-1.0225995997281105,-1.3988160378744305,0.2981998689205295,-1.125848328246481,1.1121009060544376,-0.2444529911522107,0.5700297686725274,0.17085763280233987,-0.17034372747560433,-1.6546207896306435,-1.179965382420228,-1.3165307639506085,-1.214073963989656,-1.4537724370507592,1.1619427710309636,0.13497668998752568
histogradient2,-1.9509532920373078,0.5638608996965461,-0.7329286241487436,1.043661964657627,1.9391271004168233,0.48325357759777055,0.589904311468726,0.9564140751554915,1.5852658833085715,1.2688161203209303,0.8749711776821889,0.062300916780944654,0.7476821470111802,1.6344585521960093,1.0800274040801363,-0.23964934657830256,-0.7967434810131686,0.7812120329888045,1.2492185878213675,-0.774630584639116,-0.26690104579609697,0.20970062163408892,1.2798944592786379,-0.7162429452270803,-1.6576167955361438,-0.1760681032974686,-1.232740817446946,-0.5910381530396916,-0.49340074287278496,0.7512564822101322,-1.490865353007048,-2.2878072857121823,-0.9812899606686825,0.8148892688348462,-0.17466981179559252,0.9836848943948248,0.23024695179212987,-1.210340250094149,0.5580252521203752,0.01033171907982126,-0.33921461330040903,0.08890910620251863,-0.05735009796649749,-1.5088013887144514,-1.0029392130602137,-0.9964975679792168,0.2675124533275575,-0.12308734133982156,-0.35736897451328054,0.2563033625325872,-2.2681882435191842,-0.05792519645796811,0.4999747390452199,2.0335211198018905,1.4794881550660754,0.04812143470891145,0.9061529503543602,1.4952361299113077,0.04901628876613595,0.14286348347428315,-0.0755741116315381,1.247970178763773,1.300165566981301,1.9132201142986776,1.0883970459739298,1.566309068685129,0.4711418841749092,0.27145905865384573,0.8759927187527198,0.6934448622262449,-0.8752123246336568,0.051235407423848925,1.0451564649322458,0.49525103253069247,-0.34828100201095047,-0.7543155683693412,0.06395709966261852,0.37498716088799827,-2.00982430676482,-2.3025023017850543,-1.1327999223542744,-0.4135847276751381,-0.7015777378632218,-0.22862485330616752,0.007889776088042711,0.0566276292824888,0.05660279574863047,-0.48107638717574863,0.24223483745198734,-0.37714820676078786,-1.3592027411266692,-1.960245140866199,0.09376354338335008,-0.1851465541613907,-0.5983108852520972,-1.3823311660191502,-0.9670460553711329,-0.15927470124822216,-0.45420675759252366,0.37043481210838103
microgradient1,-0.9317464750544361,0.11791088008284967,0.4117126876097853,0.47439158049836455,1.6889971587332344,1.442105909683492,-0.30262818920007445,0.5519733755256733,1.4783997187810958,1.228300698223975,0.9172056732381549,0.2087049819015439,1.8836334356745155,2.240708490682556,1.8219966504769565,-1.2722620168218661,-0.05104393625172229,0.7535074020642049,0.6939416935696875,-0.32964665969813495,0.8136727689686355,0.17232841618946323,1.0168420207073003,-0.4812587112502591,0.09489359235927215,-0.6132229205907525,-0.902569393537404,-1.2716785684704577,-0.22112522367829335,0.3557985080839122,-0.7418320459623602,-0.8309825331646772,-1.4608785036855236,-0.03135580351309483,-0.6598162027210696,1.0318866613225082,-0.8187258519802494,-0.8949041403279594,-1.1107413537179087,-0.7685824532823946,-0.9311223593632691,-0.37533166665555084,-0.31585539786980554,-1.3795860271953728,-0.937305785715703,-0.7651650885624084,0.4048484956775116,-0.3447436559584454,-0.029546643674228767,-0.802637340474676,-1.0004461818138082,0.0038770234843577968,-0.7616543880318697,1.0262560264038159,1.775071545605159,1.1533489140924633,0.4797835862926339,1.5254696335088775,1.3138233743327237,0.22067682107545808,0.10586139615062963,1.943813931966885,2.1543706477018656,2.260046123564045,1.9468839464156635,2.041691289017272,-0.7700041607294397,0.42507114087601405,0.1539383749824259,0.8958984329321287,0.7115620840427458,-0.014926077385651432,0.7681296711198925,-0.7435891594269765,-0.014408471732412043,-0.6914886094548054,-0.03938460994257791,-0.264800254477754,-1.1003728315237016,-1.028716410092895,-0.5664590062656386,-0.1432761901952345,-1.2026842367880706,-0.9741426602119455,-1.2099706865250663,-0.3245011889866476,-0.6817446579709516,-1.335446094761839,0.6539469859217445,-0.9064765864112532,-1.3281236985091383,-0.6104890515657225,-0.8979280272067443,-0.612920787851165,-0.4044234036364849,-1.3654348167521206,-1.1694797804546548,-0.716935728070985,-0.16437233003759746,-0.7423867143502453
microgradient2,0.2779462566350726,-1.417794675053497,-0.020870823959298433,-1.871481946177982,-2.1054512400740846,-1.0110749513352688,-0.8027941896800678,-0.9511270634040793,-1.1500721594633043,0.5442808525423551,1.0093264121611403,1.6646817390394286,-0.8469174190367768,-1.3101065490097186,-0.6567000195147165,-1.2920718341196276,0.5893079907135544,0.8102312614504061,0.10457369355648276,1.0214903062591918,0.5071948380619505,0.6715016892094773,0.29601687868595955,0.813465603865493,1.8210109216398893,1.0554418021936973,-0.32522598320289764,-0.31001623475725193,0.6871586829265279,2.051352807438458,0.06391964104078153,0.604391107553154,-1.0780376857474965,0.7292185259277612,0.01747100606705308,1.2168295777601648,-1.1239796226098158,0.7468498248472405,-0.1428263868767162,0.41174416183701834,-0.2460192503297761,0.8928648717197223,0.6415030222806986,-1.215290453366467,-0.47347759980686016,1.1759916574033487,1.3487909445098563,0.7579245841209605,1.342639047172148,0.11565863756280438,0.22544912909819875,-0.30422063750496586,-0.9173043819562989,-1.973316223940167,-1.7640667537991415,-0.4784415195210111,-0.19249923471813027,-1.3700697416323957,0.7221632593640595,1.2143165670386167,1.585183481225485,-1.1548397670769752,-1.238561727314649,-1.2714196245564762,-1.0191003979897546,-1.015543626929862,0.015033441158924132,-0.297350547897616,0.2645054999744267,1.041328522070384,1.2466817709427973,0.15312192863086274,0.16675910776236047,0.30061804777966145,0.9574560656997042,0.7287159728369471,0.20940429389628828,0.9516836462254034,-0.8669870692532919,0.29866890702189824,0.8617697609953557,1.3573401844199398,-1.9405284732010157,-1.3467435277660367,-1.8893017086382093,0.4303756861150367,-0.7844880127299984,-1.0029771017171945,0.7186928224613038,0.12752012297507462,-0.2711545326893113,1.502450439514968,0.26248452036829517,0.10781197251481321,0.9372697662640751,-1.7872794578702627,-0.40630315049565513,0.07030636667271876,1.189424761718251,0.006518915796472205
